API Country,API Currancy,Customer Id,Customer Name,Meter Category,Meter Name,Meter Sub Category,PublisherName,Usage Date,Billing Pre Tax Total
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/1/2023,0.000336946
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/1/2023,0.00758128
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/1/2023,1.015081239
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/1/2023,3.7438e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/1/2023,5.24138e-05
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/1/2023,0.000374384
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/1/2023,0.171007082
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/1/2023,3.7438e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/1/2023,5.99015e-05
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/1/2023,0.00046798
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/1/2023,9.316046207
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/1/2023,3.7438e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/1/2023,6.64064e-05
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/1/2023,0.000641133
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/1/2023,0.000256258
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/1/2023,4.4271e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/1/2023,2.24631e-05
SE,SEK,Id3,Customer3,Storage,LRS Write Operations,Files,Microsoft,10/1/2023,0.01707192
SE,SEK,Id3,Customer3,Storage,Protocol Operations,Files,Microsoft,10/1/2023,0.00057
SE,SEK,Id3,Customer3,Storage,Read Operations,Files,Microsoft,10/1/2023,0.000186724
SE,SEK,Id3,Customer3,Storage,LRS Data Stored,Files,Microsoft,10/1/2023,0.090571026
SE,SEK,Id3,Customer3,Storage,LRS Data Stored,Files,Microsoft,10/1/2023,0.090571026
SE,SEK,Id3,Customer3,Storage,LRS Data Stored,Files,Microsoft,10/1/2023,0.004272472
SE,SEK,Id3,Customer3,Storage,LRS Write Operations,Files,Microsoft,10/1/2023,0.080754672
SE,SEK,Id3,Customer3,Storage,Protocol Operations,Files,Microsoft,10/1/2023,0.008683373
SE,SEK,Id3,Customer3,Storage,Read Operations,Files,Microsoft,10/1/2023,0.008075467
SE,SEK,Id3,Customer3,Storage,LRS List and Create Container Operations,General Block Blob,Microsoft,10/1/2023,2.3586e-06
SE,SEK,Id3,Customer3,Storage,LRS Write Operations,General Block Blob,Microsoft,10/1/2023,2.3586e-06
SE,SEK,Id3,Customer3,Storage,Read Operations,General Block Blob,Microsoft,10/1/2023,0.000402313
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.24631e-05
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.80788e-05
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,4.6798e-06
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,5.61576e-05
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.80788e-05
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,5.6158e-06
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,0.012567179
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,6.42443e-05
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.3399e-05
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.3399e-05
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.3399e-05
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.24631e-05
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,0.000207559
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,General Block Blob v2 Hierarchical Namespace,Microsoft,10/1/2023,2.24631e-05
SE,SEK,Id3,Customer3,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,10/1/2023,5.950516386
SE,SEK,Id3,Customer3,Storage,P15 LRS Disk,Premium SSD Managed Disks,Microsoft,10/1/2023,11.475995629
SE,SEK,Id3,Customer3,Storage,P15 LRS Disk,Premium SSD Managed Disks,Microsoft,10/1/2023,11.475995629
SE,SEK,Id3,Customer3,Storage,P15 LRS Disk,Premium SSD Managed Disks,Microsoft,10/1/2023,11.475995629
SE,SEK,Id3,Customer3,Storage,P15 LRS Disk,Premium SSD Managed Disks,Microsoft,10/1/2023,11.475995629
SE,SEK,Id3,Customer3,Storage,P15 LRS Disk,Premium SSD Managed Disks,Microsoft,10/1/2023,11.475995629
SE,SEK,Id3,Customer3,Storage,S15 LRS Disk,Standard HDD Managed Disks,Microsoft,10/1/2023,3.762018503
SE,SEK,Id3,Customer3,Storage,E20 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,11.593091285
SE,SEK,Id3,Customer3,Storage,E30 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,23.18618257
SE,SEK,Id3,Customer3,Storage,E30 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,23.18618257
SE,SEK,Id3,Customer3,Storage,E30 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,23.18618257
SE,SEK,Id3,Customer3,Storage,E30 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,23.18618257
SE,SEK,Id3,Customer3,Storage,E30 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,23.18618257
SE,SEK,Id3,Customer3,Storage,E30 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,23.18618257
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,0.724568205
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk,Standard SSD Managed Disks,Microsoft,10/1/2023,0.724568205
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.019095466
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.019301377
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.019117929
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.062984526
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.03402778
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.022011919
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.115025802
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.018996254
SE,SEK,Id3,Customer3,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,10/1/2023,0.053518221
SE,SEK,Id3,Customer3,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/1/2023,0
SE,SEK,Id3,Customer3,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/1/2023,0
SE,SEK,Id3,Customer3,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/1/2023,0
SE,SEK,Id3,Customer3,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/1/2023,0
SE,SEK,Id3,Customer3,Storage,Geo-Replication Data Transfer,Storage - Bandwidth,Microsoft,10/1/2023,0
SE,SEK,Id3,Customer3,Storage,GRS Batch Write Operations,Tables,Microsoft,10/1/2023,0.000107486
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,5.12158e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,GRS Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,GRS Batch Write Operations,Tables,Microsoft,10/1/2023,5.41135e-05
SE,SEK,Id3,Customer3,Storage,GRS Data Stored,Tables,Microsoft,10/1/2023,6.36266e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,GRS Batch Write Operations,Tables,Microsoft,10/1/2023,9.77143e-05
SE,SEK,Id3,Customer3,Storage,GRS Batch Write Operations,Tables,Microsoft,10/1/2023,0.000107486
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,4.91941e-05
SE,SEK,Id3,Customer3,Storage,Batch Write Operations,Tables,Microsoft,10/1/2023,5.41135e-05
SE,SEK,Id3,Customer3,Virtual Machines,D8s v4,Virtual Machines Dsv4 Series,Microsoft,10/1/2023,96.14186256
SE,SEK,Id3,Customer3,Virtual Machines,D8s v4,Virtual Machines Dsv4 Series,Microsoft,10/1/2023,96.14186256
SE,SEK,Id3,Customer3,Virtual Machines,D8s v4,Virtual Machines Dsv4 Series,Microsoft,10/1/2023,96.14186256
SE,SEK,Id3,Customer3,Virtual Machines,D8s v4,Virtual Machines Dsv4 Series,Microsoft,10/1/2023,96.14186256
SE,SEK,Id3,Customer3,Virtual Machines,D8s v4,Virtual Machines Dsv4 Series,Microsoft,10/1/2023,96.14186256
SE,SEK,Id3,Customer3,Virtual Machines,D2 v2/DS2 v2,Virtual Machines Dv2 Series,Microsoft,10/1/2023,29.65122864
SE,SEK,Id3,Customer3,Virtual Machines,F8s v2,Virtual Machines FSv2 Series,Microsoft,10/1/2023,86.25811968
SE,SEK,Id3,Customer3,Virtual Network,Standard IPv4 Static Public IP,IP Addresses,Microsoft,10/1/2023,1.1231526
SE,SEK,Id3,Customer3,Virtual Network,Standard IPv4 Static Public IP,IP Addresses,Microsoft,10/1/2023,1.1231526
SE,SEK,Id3,Customer3,Virtual Network,Standard IPv4 Static Public IP,IP Addresses,Microsoft,10/1/2023,1.1231526
SE,SEK,Id3,Customer3,Virtual Network,Standard Private Endpoint,Virtual Network Private Link,Microsoft,10/1/2023,2.2463052
SE,SEK,Id3,Customer3,Virtual Network,Standard Private Endpoint,Virtual Network Private Link,Microsoft,10/1/2023,2.2463052
SE,SEK,Id3,Customer3,Virtual Network,Standard Private Endpoint,Virtual Network Private Link,Microsoft,10/1/2023,2.2463052
SE,SEK,Id3,Customer3,Virtual Network,Standard Private Endpoint,Virtual Network Private Link,Microsoft,10/1/2023,2.2463052
SE,SEK,Id3,Customer3,Azure App Service,F1 App,Azure App Service Free Plan,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Azure DNS,Private Zone,Azure DNS,Microsoft,10/2/2023,0.150961371
SE,SEK,Id3,Customer3,Azure DNS,Private Zone,Azure DNS,Microsoft,10/2/2023,0.150961371
SE,SEK,Id3,Customer3,Azure Data Factory v2,Cloud External Pipeline Activity,Azure Data Factory v2,Microsoft,10/2/2023,3.89984e-05
SE,SEK,Id3,Customer3,Azure Data Factory v2,Cloud Orchestration Activity Run,Azure Data Factory v2,Microsoft,10/2/2023,0.01871921
SE,SEK,Id3,Customer3,Azure DevOps,Basic User,Azure Repos and Boards (Basic),Microsoft,10/2/2023,21.738437419
SE,SEK,Id3,Customer3,Azure Synapse Analytics,Standard LRS Data Stored,Azure Synapse Analytics SQL Storage,Microsoft,10/2/2023,7.638645371
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,2.24631e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,2.24631e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,2.24631e-05
SE,SEK,Id3,Customer3,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,2.70258e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,0.00042379
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,2.9937e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,3.41064e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,3.70098e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,3.36033e-05
SE,SEK,Id3,Customer3,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,10/2/2023,0.000714685
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,10/2/2023,0
SE,SEK,Id3,Customer3,Container Registry,Basic Registry Unit,Container Registry,Microsoft,10/2/2023,1.559322668
SE,SEK,Id3,Customer3,Load Balancer,Standard Data Processed,Load Balancer,Microsoft,10/2/2023,0.440687565
SE,SEK,Id3,Customer3,Load Balancer,Standard Included LB Rules and Outbound Rules,Load Balancer,Microsoft,10/2/2023,5.615763
SE,SEK,Id3,Customer3,Microsoft Defender for Cloud,Standard Transactions,Microsoft Defender for Storage,Microsoft,10/2/2023,9.35961e-05
SE,SEK,Id3,Customer3,SQL Database,B DTU,SQL Database Single Basic,Microsoft,10/2/2023,1.657586045
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,Azure Data Lake Storage Gen2 Flat Namespace,Microsoft,10/2/2023,0.011993922
SE,SEK,Id3,Customer3,Storage,Hot GRS Iterative Read Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,0.000121675
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,1.9468e-05
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,8.91334e-05
SE,SEK,Id3,Customer3,Storage,Hot GRS Iterative Read Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,0.000166601
SE,SEK,Id3,Customer3,Storage,Hot Other Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,2.30246e-05
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,0.00462065
SE,SEK,Id3,Customer3,Storage,Hot RA-GRS Data Stored,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,0.054816586
SE,SEK,Id3,Customer3,Storage,Hot RA-GRS Index,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,1.47807e-05
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,0.000950996
SE,SEK,Id3,Customer3,Storage,Hot LRS Index,Azure Data Lake Storage Gen2 Hierarchical Namespace,Microsoft,10/2/2023,0.000110698
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,2.24631e-05
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,Blob Storage,Microsoft,10/2/2023,4.481807918
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,2.24631e-05
SE,SEK,Id3,Customer3,Storage,Hot LRS Data Stored,Blob Storage,Microsoft,10/2/2023,0.020365452
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,2.41478e-05
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,2.41478e-05
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,0.000336946
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/2/2023,0.00758128
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/2/2023,1.015081239
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/2/2023,3.7438e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,5.99015e-05
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/2/2023,0.00046798
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/2/2023,0.171007082
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/2/2023,3.7438e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,5.99015e-05
SE,SEK,Id3,Customer3,Storage,GRS List and Create Container Operations,Blob Storage,Microsoft,10/2/2023,0.00046798
SE,SEK,Id3,Customer3,Storage,Hot GRS Data Stored,Blob Storage,Microsoft,10/2/2023,9.316046207
SE,SEK,Id3,Customer3,Storage,Hot Read Operations,Blob Storage,Microsoft,10/2/2023,3.7438e-06
SE,SEK,Id3,Customer3,Storage,All Other Operations,Blob Storage,Microsoft,10/2/2023,8.41148e-05
