API Country,API Currancy,Customer Id,Customer Name,Meter Category,Meter Name,Meter Sub Category,PublisherName,Usage Date,Billing Pre Tax Total
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/1/2023,0.046680884
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/1/2023,0.556422569
UK,GBP,id4,Customer4,Storage,S10 LRS Disk,Standard HDD Managed Disks,Microsoft,11/1/2023,0.151121645
UK,GBP,id4,Customer4,Storage,S4 LRS Disk,Standard HDD Managed Disks,Microsoft,11/1/2023,0.039431153
UK,GBP,id4,Customer4,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,11/1/2023,0.003170396
UK,GBP,id4,Customer4,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,11/1/2023,0.020833906
UK,GBP,id4,Customer4,Storage,Snapshots LRS Snapshots,Standard HDD Managed Disks,Microsoft,11/1/2023,0.000271572
UK,GBP,id4,Customer4,Storage,Snapshots LRS Snapshots,Standard HDD Managed Disks,Microsoft,11/1/2023,0.004377097
UK,GBP,id4,Customer4,Storage,S10 LRS Disk,Standard HDD Managed Disks,Microsoft,11/1/2023,0.151121645
UK,GBP,id4,Customer4,Storage,S20 LRS Disk,Standard HDD Managed Disks,Microsoft,11/1/2023,0.558475789
UK,GBP,id4,Customer4,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,11/1/2023,0.008883058
UK,GBP,id4,Customer4,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,11/1/2023,0.000386068
UK,GBP,id4,Customer4,Storage,Snapshots LRS Snapshots,Standard HDD Managed Disks,Microsoft,11/1/2023,0.000207658
UK,GBP,id4,Customer4,Storage,Snapshots LRS Snapshots,Standard HDD Managed Disks,Microsoft,11/1/2023,8.903e-07
UK,GBP,id4,Customer4,Storage,S4 LRS Disk,Standard HDD Managed Disks,Microsoft,11/1/2023,0.039431153
UK,GBP,id4,Customer4,Storage,S4 LRS Disk Operations,Standard HDD Managed Disks,Microsoft,11/1/2023,0.000960515
UK,GBP,id4,Customer4,Storage,E15 LRS Disk,Standard SSD Managed Disks,Microsoft,11/1/2023,0.492772755
UK,GBP,id4,Customer4,Storage,E4 LRS Disk Operations,Standard SSD Managed Disks,Microsoft,11/1/2023,0.455873103
UK,GBP,id4,Customer4,Storage,Snapshots LRS Snapshots,Standard SSD Managed Disks,Microsoft,11/1/2023,0.063071995
UK,GBP,id4,Customer4,Storage,Batch Write Operations,Tables,Microsoft,11/1/2023,0.001642918
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines,Standard,Virtual Machines RI,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines Licenses,Standard Edition License,SQL Server Azure Hybrid Benefit,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines Licenses,Express License,SQL Server Express Edition,Microsoft,11/1/2023,0
UK,GBP,id4,Customer4,Virtual Machines Licenses,2 vCPU VM License,Windows Server Burst,Microsoft,11/1/2023,0.134381819
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,1.6e-09
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.211166968
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.189816526
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.206356552
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.161794843
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.199074634
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.252581986
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.196030842
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.202412411
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.216315832
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Egress,Virtual Network Private Link,Microsoft,11/1/2023,0.241475826
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.080331189
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.082815151
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.062700566
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.063966157
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.090891988
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.083582534
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.114375266
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.091301172
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.08447979
UK,GBP,id4,Customer4,Virtual Network,Standard Data Processed - Ingress,Virtual Network Private Link,Microsoft,11/1/2023,0.093030661
UK,GBP,id4,Customer4,Azure DNS,Private Zone,Azure DNS,Microsoft,11/2/2023,0.011288795
UK,GBP,id4,Customer4,Azure Monitor,Alerts Metric Monitored,Azure Monitor,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Backup,Azure Files Protected Instances,Backup,Microsoft,11/2/2023,0.141109941
UK,GBP,id4,Customer4,Backup,Azure VM Protected Instances,Backup,Microsoft,11/2/2023,5.362177755
UK,GBP,id4,Customer4,Backup,ZRS Data Stored,Backup,Microsoft,11/2/2023,11.922230976
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,2.85561e-05
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,2.04455e-05
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,4.43807e-05
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,5.48364e-05
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,4.97015e-05
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.000323274
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,2.45379e-05
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,2.6735e-06
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.000164469
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.003321341
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.00101977
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001434863
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001205072
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001487414
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001063502
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001572144
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001265091
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001318819
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.001460678
UK,GBP,id4,Customer4,Bandwidth,Inter Continent Data Transfer Out - NAM or EU To Any,Bandwidth Inter-Region,Microsoft,11/2/2023,0.03166878
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.006213651
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.008455128
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.004931216
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.005927429
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.006895305
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.005891092
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.006257363
UK,GBP,id4,Customer4,Bandwidth,Intra Continent Data Transfer Out,Bandwidth Inter-Region,Microsoft,11/2/2023,0.006029617
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Bandwidth,Standard Data Transfer Out,Rtn Preference: MGN,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Log Analytics,Pay-as-you-go Data Ingestion,Log Analytics,Microsoft,11/2/2023,0
UK,GBP,id4,Customer4,Storage,All Other Operations,Blob Storage,Microsoft,11/2/2023,1.9737e-06
UK,GBP,id4,Customer4,Storage,Premium LRS Provisioned,Premium Files,Microsoft,11/2/2023,11.497111504
UK,GBP,id4,Customer4,Storage,Premium LRS Snapshots,Premium Files,Microsoft,11/2/2023,2.066783241
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.001338891
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.015841825
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P3 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,0.06999613
UK,GBP,id4,Customer4,Storage,P15 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,1.073100659
UK,GBP,id4,Customer4,Storage,P30 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,3.81590902
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.047291762
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,2.558443042
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P30 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,3.81590902
UK,GBP,id4,Customer4,Storage,P30 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,3.81590902
UK,GBP,id4,Customer4,Storage,P30 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,3.81590902
UK,GBP,id4,Customer4,Storage,P40 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,7.312983334
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.048508701
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.043921914
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.046914149
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.052835124
UK,GBP,id4,Customer4,Storage,LRS Snapshots,Premium SSD Managed Disks,Microsoft,11/2/2023,0.055203155
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,0.556422569
UK,GBP,id4,Customer4,Storage,P10 LRS Disk,Premium SSD Managed Disks,Microsoft,11/2/2023,0.556422569
